window,lambda,step,nb14,eel14,vdwaals,eelec,case1,case2
1,0.00922,26000,2339.9151,13698.5848,62125.3174,-515699.9189,-437536.1016,-453574.6015
1,0.00922,27000,2364.0024,13780.3219,61823.3384,-515491.37,-437523.7073,-453668.0316
1,0.00922,28000,2350.0717,13794.346,62116.0146,-515748.4979,-437488.06560000003,-453632.4833
1,0.00922,29000,2373.5806,13814.6804,62623.3227,-516061.4846,-437249.9009,-453438.1619
1,0.00922,30000,2363.3775,13820.2961,62130.4308,-515485.5519,-437171.4475,-453355.1211
1,0.00922,31000,2370.9846,13690.2718,61728.2681,-515246.2642,-437456.7397,-453517.9961
1,0.00922,32000,2357.0458,13829.5243,62293.4047,-516119.8805,-437639.9057,-453826.4758
1,0.00922,33000,2361.561,13768.653,61578.5468,-515013.3362,-437304.57540000003,-453434.7894
1,0.00922,34000,2402.3677,13850.8806,62014.2865,-515203.5426,-436936.0078,-453189.2561
1,0.00922,35000,2363.2443,13872.2943,61973.0762,-515823.6857,-437615.07089999993,-453850.60949999996
1,0.00922,36000,2366.7278,13756.7594,62088.439,-514727.7115,-436515.7853,-452639.27249999996
1,0.00922,37000,2335.148,13732.403,61887.6964,-514870.0576,-436914.8102,-452982.3612
1,0.00922,38000,2367.4937,13685.8606,61541.9345,-514319.8299,-436724.54110000003,-452777.89540000004
1,0.00922,39000,2380.2413,13857.5229,62195.9538,-515561.9191,-437128.2011,-453365.9653
1,0.00922,40000,2369.0516,13745.5759,61573.5063,-514590.2004,-436902.06659999996,-453016.69409999996
1,0.00922,41000,2338.2732,13734.2316,61718.6006,-514964.1989,-437173.0935,-453245.5983
1,0.00922,42000,2360.0696,13746.4631,61667.5389,-515407.2656,-437633.194,-453739.7267
1,0.00922,43000,2378.1094,13841.4934,62096.7891,-516075.011,-437758.6191,-453978.2219
1,0.00922,44000,2404.036,13793.4093,62234.4764,-515622.6608,-437190.7391,-453388.1844
1,0.00922,45000,2374.218,13813.4302,61810.5422,-515345.9087,-437347.7183,-453535.3665
1,0.00922,46000,2377.881,13767.9157,61874.1835,-515004.8784,-436984.8982,-453130.6949
1,0.00922,47000,2371.8284,13757.5145,61893.9449,-515896.0522,-437872.7644,-454002.1073
1,0.00922,48000,2390.8694,13803.125,62274.9373,-515615.3734,-437146.44169999997,-453340.4361
1,0.00922,49000,2355.7594,13813.1455,61911.2228,-515463.6404,-437383.51269999996,-453552.4176
1,0.00922,50000,2312.2576,13760.7721,62104.823,-515768.2238,-437590.3711,-453663.4008
1,0.00922,51000,2340.3319,13813.6879,62383.5398,-515484.9776,-436947.41799999995,-453101.43779999996
1,0.00922,52000,2342.2687,13754.0163,61766.0007,-515062.9502,-437200.6645,-453296.94950000005
1,0.00922,53000,2292.3285,13742.6583,62078.2154,-515335.3757,-437222.1735,-453257.1603
1,0.00922,54000,2345.9573,13766.9624,61858.4073,-515256.9277,-437285.6007,-453398.5204
1,0.00922,55000,2352.1138,13694.8838,62532.1876,-515788.456,-437209.2708,-453256.2684
1,0.00922,56000,2350.0414,13856.2631,62801.2689,-516604.8244,-437597.251,-453803.55549999996
1,0.00922,57000,2358.3421,13805.5927,62304.2579,-516338.6468,-437870.4541,-454034.3889
1,0.00922,58000,2368.3688,13682.7915,61941.7334,-515148.5263,-437155.6326,-453206.7929
1,0.00922,59000,2374.4006,13744.4769,61509.2251,-515193.3927,-437565.29010000004,-453684.16760000004
1,0.00922,60000,2375.7938,13680.7479,62085.083,-514516.4724,-436374.84770000004,-452431.38940000004
1,0.00922,61000,2362.2628,13693.1032,62313.0524,-515659.8775,-437291.4591,-453346.8251
1,0.00922,62000,2372.1402,13785.6136,61968.9656,-515105.0135,-436978.2941,-453136.0479
1,0.00922,63000,2354.8031,13734.5045,61330.2846,-514264.4489,-436844.8567,-452934.1643
1,0.00922,64000,2330.0541,13696.0439,62213.8637,-515647.9362,-437407.9745,-453434.0725
1,0.00922,65000,2363.9715,13770.0695,61678.2115,-514714.2057,-436901.9532,-453035.9942
1,0.00922,66000,2348.7601,13866.3308,61970.3517,-515424.6029,-437239.1603,-453454.2512
1,0.00922,67000,2357.7335,13770.6853,61997.2632,-515112.0482,-436986.36620000005,-453114.78500000003
1,0.00922,68000,2370.9749,13773.7983,62170.8622,-515672.0581,-437356.4227,-453501.19590000005
1,0.00922,69000,2353.08,13781.0772,61720.1501,-514521.6626,-436667.3553,-452801.51249999995
1,0.00922,70000,2354.4463,13755.3052,61933.0362,-515637.7525,-437594.9648,-453704.7163
1,0.00922,71000,2362.6182,13755.7839,62055.5601,-516000.9831,-437827.0209,-453945.423
1,0.00922,72000,2361.0895,13760.1296,62298.215,-516334.4085,-437914.9744,-454036.19350000005
1,0.00922,73000,2311.5328,13775.1493,62144.706,-515290.2812,-437058.89310000004,-453145.5752
1,0.00922,74000,2341.9036,13695.3677,61513.1525,-515023.7937,-437473.3699,-453510.64119999995
1,0.00922,75000,2359.6075,13658.6539,62492.2612,-516676.744,-438166.22140000004,-454184.4828
1,0.00922,76000,2332.7086,13887.7365,61659.5208,-515156.443,-437276.4771,-453496.92220000003
1,0.00922,77000,2345.9267,13762.0941,61432.2331,-514987.8383,-437447.5844,-453555.6052
1,0.00922,78000,2328.7654,13686.5763,61976.1637,-515479.8902,-437488.3848,-453503.72650000005
1,0.00922,79000,2348.0211,13784.1607,61937.1892,-515212.3952,-437143.02420000004,-453275.206
1,0.00922,80000,2399.8952,13748.5811,62159.5856,-514874.8182,-436566.7563,-452715.2326
1,0.00922,81000,2356.7002,13726.0228,61767.2831,-514511.7914,-436661.7853,-452744.5083
1,0.00922,82000,2377.4804,13805.1194,62286.3842,-516039.413,-437570.429,-453753.0288
1,0.00922,83000,2339.7478,13786.0437,61805.3148,-515481.2565,-437550.15020000003,-453675.9417
1,0.00922,84000,2372.9408,13839.1008,62046.8453,-515964.8499,-437705.963,-453918.0046
1,0.00922,85000,2344.7121,13848.6548,62174.9443,-516282.6415,-437914.33030000003,-454107.69720000005
1,0.00922,86000,2362.1613,13808.2978,61704.1018,-515063.2744,-437188.7135,-453359.1726
1,0.00922,87000,2364.6999,13750.1571,62277.0406,-515883.8879,-437491.99029999995,-453606.84729999996
1,0.00922,88000,2345.1475,13736.9345,61989.9399,-514530.9981,-436458.97620000003,-452541.0582
1,0.00922,89000,2370.0533,13800.6923,61891.2274,-515475.6221,-437413.6491,-453584.39469999995
1,0.00922,90000,2354.4652,13811.5052,61703.7622,-515137.433,-437267.70040000003,-453433.6708
1,0.00922,91000,2364.7975,13801.2044,62078.9697,-515298.5016,-437053.53,-453219.5319
1,0.00922,92000,2349.3367,13680.7464,61607.468,-514416.4327,-436778.8816,-452808.9647
1,0.00922,93000,2374.4995,13800.6567,62266.9024,-515286.3658,-436844.30720000004,-453019.4634
1,0.00922,94000,2345.3811,13732.1927,61975.6422,-515146.3586,-437093.14259999996,-453170.7164
1,0.00922,95000,2360.8999,13847.4226,61848.9292,-515376.8736,-437319.6219,-453527.9444
1,0.00922,96000,2343.7804,13690.2807,62238.527,-515214.936,-436942.3479,-452976.409
1,0.00922,97000,2365.6673,13726.3132,61399.9488,-514690.9656,-437199.0363,-453291.0168
1,0.00922,98000,2334.6991,13765.0558,62168.2193,-515412.4288,-437144.4546,-453244.2095
1,0.00922,99000,2343.3002,13754.6931,62753.8625,-515858.1925,-437006.3367,-453104.33
1,0.00922,100000,2349.0216,13676.0754,61598.8682,-514692.9253,-437068.9601,-453094.0571
1,0.00922,101000,2357.3559,13679.7862,62007.7534,-516112.3159,-438067.4204,-454104.5625
1,0.00922,102000,2386.5202,13818.2026,62259.1452,-515959.3876,-437495.5196,-453700.2424
1,0.00922,103000,2341.0485,13721.419,61468.6665,-513815.257,-436284.123,-452346.5905
1,0.00922,104000,2350.0977,13806.7901,61716.0646,-515191.7205,-437318.7681,-453475.6559
1,0.00922,105000,2325.8994,13710.663,61725.8646,-514752.8396,-436990.41260000004,-453026.975
1,0.00922,106000,2333.1248,13717.274,62134.1217,-515842.2526,-437657.7321,-453708.1309
1,0.00922,107000,2332.7875,13672.8974,61655.0279,-515088.0226,-437427.30980000005,-453432.99470000004
1,0.00922,108000,2365.4222,13778.7226,61714.2814,-514867.8068,-437009.38060000003,-453153.52540000004
1,0.00922,109000,2354.1572,13824.0321,62488.8519,-516155.389,-437488.3478,-453666.5371
1,0.00922,110000,2367.6616,13716.1917,61300.5176,-514969.4305,-437585.05960000004,-453668.9129
1,0.00922,111000,2404.5082,13776.8418,62691.9618,-516577.6625,-437704.35069999995,-453885.7007
1,0.00922,112000,2389.2865,13703.3035,62231.4307,-516303.7711,-437979.7504,-454072.3404
1,0.00922,113000,2387.5518,13743.1884,61927.126,-515465.2952,-437407.429,-453538.1692
1,0.00922,114000,2356.0202,13764.701,62096.0851,-515821.4607,-437604.6544,-453725.3756
1,0.00922,115000,2370.8526,13711.8413,62340.253,-515746.6836,-437323.7367,-453406.43059999996
1,0.00922,116000,2359.9489,13700.982,61918.665,-515672.8315,-437693.23559999996,-453754.1665
1,0.00922,117000,2365.2094,13709.4274,61820.8144,-514696.9143,-436801.4631,-452876.09990000003
1,0.00922,118000,2373.6642,13845.8639,61616.8688,-515112.5196,-437276.1227,-453495.6508
1,0.00922,119000,2320.7331,13740.842,61832.2309,-515933.2482,-438039.4422,-454101.01729999995
1,0.00922,120000,2365.0875,13693.3049,62085.8436,-515368.1753,-437223.93929999997,-453282.3317
1,0.00922,121000,2371.0307,13781.2886,62509.5686,-516599.9176,-437938.02969999996,-454090.349
1,0.00922,122000,2361.1558,13754.111,61797.8902,-515923.4298,-438010.2728,-454125.53959999996
1,0.00922,123000,2370.4751,13750.0385,62217.7025,-516316.2247,-437978.0086,-454098.5222
1,0.00922,124000,2359.8083,13682.4241,62116.8783,-515242.1103,-437082.9996,-453125.232
1,0.00922,125000,2379.7626,13890.8095,62037.3902,-515686.6136,-437378.65129999997,-453649.22339999996
1,0.00922,126000,2364.7229,13778.1493,62073.2407,-515765.0774,-437548.9645,-453691.8367
1,0.00922,127000,2321.7354,13755.3253,62079.2075,-515920.3175,-437764.0493,-453841.11
1,0.00922,128000,2349.6964,13817.6081,62164.3277,-514950.0662,-436618.434,-452785.7385
1,0.00922,129000,2362.0832,13791.2433,62329.8757,-515930.8305,-437447.6283,-453600.9548
1,0.00922,130000,2365.3123,13692.8046,62262.1017,-515792.9546,-437472.73600000003,-453530.8529
1,0.00922,131000,2376.7653,13740.6814,61852.1229,-515595.0355,-437625.4659,-453742.9126
1,0.00922,132000,2363.7754,13783.9966,61891.7911,-516293.0809,-438253.51780000003,-454401.2898
1,0.00922,133000,2342.8674,13628.68,61998.6466,-516174.3159,-438204.12189999997,-454175.6693
1,0.00922,134000,2371.176,13788.687,62157.1057,-515283.192,-436966.22329999995,-453126.08629999997
1,0.00922,135000,2340.5614,13667.6111,61808.54,-514762.1663,-436945.4538,-452953.6263
1,0.00922,136000,2366.9893,13772.3884,62628.0957,-516252.6279,-437485.1545,-453624.5322
1,0.00922,137000,2365.7554,13644.828,61599.7236,-514059.0897,-436448.7827,-452459.3661
1,0.00922,138000,2364.8037,13751.9942,62261.6732,-515863.6731,-437485.20200000005,-453601.9999
1,0.00922,139000,2317.4537,13792.3569,62257.9099,-516344.6331,-437976.9126,-454086.7232
1,0.00922,140000,2381.3597,13760.2091,61878.7074,-515732.5722,-437712.296,-453853.8648
1,0.00922,141000,2322.505,13598.0576,62197.8577,-515632.8336,-437514.4133,-453434.9759
1,0.00922,142000,2370.3485,13836.5579,62223.87,-516067.974,-437637.19759999996,-453844.104
1,0.00922,143000,2358.8419,13760.7335,62386.4193,-516081.266,-437575.2713,-453694.8467
1,0.00922,144000,2346.5061,13688.2366,62307.7721,-515999.6451,-437657.1303,-453691.873
1,0.00922,145000,2373.4101,13791.8045,62274.2372,-516031.6011,-437592.14930000005,-453757.3639
1,0.00922,146000,2346.6951,13738.6877,62397.1522,-516433.7456,-437951.2106,-454036.5934
1,0.00922,147000,2362.778,13794.2052,62404.1739,-516113.1113,-437551.9542,-453708.9374
1,0.00922,148000,2343.5692,13823.9767,61649.5399,-515354.4757,-437537.3899,-453704.9358
1,0.00922,149000,2382.0092,13782.9047,61916.5233,-515431.2439,-437349.8067,-453514.7206
1,0.00922,150000,2368.995,13671.3299,62037.5574,-515559.2144,-437481.3321,-453521.657
1,0.00922,151000,2327.9218,13753.7385,62223.3229,-515885.8608,-437580.8776,-453662.5379
1,0.00922,152000,2382.8699,13822.265,62168.2399,-516214.7695,-437841.3947,-454046.5296
1,0.00922,153000,2359.0075,13778.4745,61714.2431,-515445.1328,-437593.40770000004,-453730.8897
1,0.00922,154000,2359.9191,13718.6093,61908.1713,-514941.4774,-436954.7777,-453033.3061
1,0.00922,155000,2343.1616,13830.93,62005.4236,-515501.6104,-437322.0952,-453496.1868
1,0.00922,156000,2380.7468,13703.2284,62211.4334,-516056.4495,-437761.0409,-453845.0161
1,0.00922,157000,2363.7107,13722.7805,62710.6461,-515651.2897,-436854.1524,-452940.6436
1,0.00922,158000,2353.7046,13728.7101,61503.515,-514899.6492,-437313.7195,-453396.1342
1,0.00922,159000,2384.6681,13877.0815,61930.0089,-515017.9231,-436826.1646,-453087.9142
1,0.00922,160000,2366.7591,13710.8415,61653.3583,-515620.0105,-437889.0516,-453966.65219999995
1,0.00922,161000,2370.3398,13792.8468,62412.6684,-515557.6535,-436981.79850000003,-453144.9851
1,0.00922,162000,2339.8672,13776.4729,62440.7592,-516520.3214,-437963.2221,-454079.56220000004
1,0.00922,163000,2354.6978,13864.2532,62166.6126,-515921.1387,-437535.5751,-453754.5261
1,0.00922,164000,2335.1023,13804.2513,62614.2216,-515911.0789,-437157.5037,-453296.85730000003
1,0.00922,165000,2320.9408,13724.8629,62388.524,-515602.5055,-437168.17780000006,-453213.98150000005
1,0.00922,166000,2401.0613,13835.1416,61861.086,-515019.6715,-436922.3826,-453158.5855
1,0.00922,167000,2368.8777,13676.9394,61741.7638,-515161.2238,-437373.6429,-453419.45999999996
1,0.00922,168000,2352.2191,13646.4838,61872.6796,-514959.0948,-437087.7123,-453086.41520000005
1,0.00922,169000,2334.0143,13773.8149,62190.7378,-515974.6589,-437676.0919,-453783.9211
1,0.00922,170000,2390.3558,13774.6888,62274.7667,-515416.4599,-436976.6486,-453141.69320000004
1,0.00922,171000,2385.2394,13758.168,62576.1415,-515931.8361,-437212.2872,-453355.69460000005
1,0.00922,172000,2350.6486,13801.7995,62242.734,-515498.6459,-437103.4638,-453255.9119
1,0.00922,173000,2323.1918,13741.9172,62290.8598,-516201.586,-437845.6172,-453910.72620000003
1,0.00922,174000,2346.9772,13669.784,62010.7239,-515374.6165,-437347.1314,-453363.8926
1,0.00922,175000,2324.5392,13752.4085,62017.9149,-515622.8104,-437527.9478,-453604.8955
1,0.00922,176000,2359.3143,13780.7813,62026.9453,-515605.5041,-437438.4632,-453578.5588
1,0.00922,177000,2366.4713,13740.2265,62028.7459,-515476.8708,-437341.4271,-453448.1249
1,0.00922,178000,2386.8742,13745.2741,62330.6885,-516420.1376,-437957.3008,-454089.4491
1,0.00922,179000,2322.9837,13684.4067,62066.8977,-515595.3033,-437521.0152,-453528.40560000006
1,0.00922,180000,2383.1976,13650.093,61505.7918,-514962.6638,-437423.58139999997,-453456.872
1,0.00922,181000,2329.8976,13746.2549,62401.6361,-516516.4327,-438038.64410000003,-454114.7966
1,0.00922,182000,2344.9348,13681.6702,61906.3557,-516198.2872,-438265.3265,-454291.9315
1,0.00922,183000,2389.4484,13848.7374,61964.6081,-516066.1244,-437863.3305,-454101.51629999996
1,0.00922,184000,2360.919,13673.8207,61999.1332,-515331.6912,-437297.8183,-453332.558
1,0.00922,185000,2343.468,13768.4417,62126.5154,-515483.9836,-437245.5585,-453357.4682
1,0.00922,186000,2335.8206,13786.4209,61948.9944,-515034.3106,-436963.0747,-453085.3162
1,0.00922,187000,2369.0126,13727.2561,61613.7672,-514871.0147,-437160.9788,-453257.2475
1,0.00922,188000,2376.4754,13759.9143,61711.687,-514944.9803,-437096.90359999996,-453233.2933
1,0.00922,189000,2366.3813,13776.2511,62016.6542,-516026.4839,-437867.1973,-454009.8297
1,0.00922,190000,2328.8024,13748.3625,61739.6706,-515879.8479,-438063.0124,-454140.1773
1,0.00922,191000,2380.3232,13673.6185,61699.6267,-515064.0101,-437310.4417,-453364.3834
1,0.00922,192000,2345.1574,13786.1442,62114.5843,-516111.7764,-437865.8905,-453997.1921
1,0.00922,193000,2362.1433,13814.9445,62130.9228,-516015.3475,-437707.3369,-453884.4247
1,0.00922,194000,2329.8672,13578.8481,61897.6477,-515781.9032,-437975.5402,-453884.25549999997
1,0.00922,195000,2340.0111,13790.7454,62309.3951,-515726.2702,-437286.11860000005,-453416.8751
1,0.00922,196000,2373.581,13746.6936,62447.4768,-516717.6183,-438149.86689999996,-454270.14149999997
1,0.00922,197000,2366.5424,13748.0449,61492.3915,-514757.1808,-437150.202,-453264.78929999995
1,0.00922,198000,2380.048,13793.8034,61907.9168,-515510.5386,-437428.77040000004,-453602.6218
1,0.00922,199000,2373.9101,13841.5514,61840.8306,-515267.1984,-437210.9063,-453426.3678
1,0.00922,200000,2359.2375,13705.5267,61953.8334,-515233.3003,-437214.7027,-453279.4669
1,0.00922,201000,2378.9041,13797.3325,61785.826,-515196.1123,-437234.0497,-453410.2863
1,0.00922,202000,2372.3891,13661.0312,61920.1886,-515464.879,-437511.2701,-453544.6904
1,0.00922,203000,2358.0749,13606.3592,62295.9806,-515765.7915,-437505.37679999997,-453469.8109
1,0.00922,204000,2313.9186,13720.0331,62006.7844,-515285.7797,-437245.04360000003,-453278.9953
1,0.00922,205000,2396.4621,13729.1458,62016.8407,-515952.3741,-437809.9255,-453935.5334
1,0.00922,206000,2318.2938,13683.8598,62232.6389,-515923.2057,-437688.4132,-453690.5668
1,0.00922,207000,2378.9628,13718.7204,62217.8031,-516158.9325,-437843.4462,-453941.1294
1,0.00922,208000,2342.7058,13717.428,61535.6405,-514466.9987,-436871.2244,-452931.3582
1,0.00922,209000,2339.5458,13755.5606,61859.2412,-514535.9299,-436581.5823,-452676.6887
1,0.00922,210000,2383.6081,13773.0104,61788.6666,-514684.294,-436739.0089,-452895.6274
1,0.00922,211000,2369.3018,13758.9722,62117.7796,-514783.2176,-436537.164,-452665.43799999997
1,0.00922,212000,2353.6837,13768.2349,62035.2925,-515304.8321,-437147.621,-453269.5396
1,0.00922,213000,2343.5816,13749.6887,62105.8181,-515763.1762,-437564.0878,-453657.3581
1,0.00922,214000,2384.5722,13770.8952,62189.2841,-516114.1056,-437769.3541,-453924.8215
1,0.00922,215000,2350.3586,13688.7013,62350.9043,-516081.799,-437691.8348,-453730.8947
1,0.00922,216000,2363.0258,13756.3326,62241.0513,-515471.7608,-437111.35109999997,-453230.7095
1,0.00922,217000,2385.2233,13753.362,62249.502,-516098.7692,-437710.68189999997,-453849.2672
1,0.00922,218000,2320.9124,13754.6577,61927.7362,-515455.0879,-437451.7816,-453527.3517
1,0.00922,219000,2350.4289,13671.1388,62273.6265,-515505.7697,-437210.57550000004,-453232.1432
1,0.00922,220000,2371.1332,13760.3686,61881.0519,-515710.2245,-437697.6708,-453829.1726
1,0.00922,221000,2371.8971,13789.1346,62135.2115,-515559.4149,-437263.17169999995,-453424.2034
1,0.00922,222000,2377.146,13775.2026,62182.3345,-516174.4031,-437839.72,-453992.0686
1,0.00922,223000,2378.65,13864.7633,61473.3459,-514429.0987,-436712.3395,-452955.75279999996
1,0.00922,224000,2345.1888,13739.5475,62172.3978,-515024.2093,-436767.07519999996,-452851.8115
1,0.00922,225000,2358.1059,13828.0589,61607.3499,-514855.0666,-437061.5519,-453247.7167
1,0.00922,226000,2378.9517,13730.065,62325.2316,-515479.8004,-437045.5521,-453154.5688
1,0.00922,227000,2333.6064,13673.967,62451.5189,-516139.4925,-437680.4002,-453687.97359999997
1,0.00922,228000,2332.8777,13708.9826,62104.9925,-515633.4277,-437486.5749,-453528.4352
1,0.00922,229000,2373.7719,13776.6454,62173.7698,-515321.3261,-436997.139,-453147.5563
1,0.00922,230000,2342.7355,13686.0113,61800.1566,-515459.9568,-437631.0534,-453659.8002
1,0.00922,231000,2371.411,13726.9632,61983.8941,-515195.4606,-437113.1923,-453211.5665
1,0.00922,232000,2372.1826,13744.8082,61978.0731,-516017.5731,-437922.5092,-454039.5
1,0.00922,233000,2403.0896,13742.535,62052.7738,-515932.7776,-437734.37919999997,-453880.00379999995
1,0.00922,234000,2365.5317,13726.9113,62153.8437,-515354.0573,-437107.7706,-453200.2136
1,0.00922,235000,2356.3393,13788.2155,61623.0359,-514928.7885,-437161.1978,-453305.7526
1,0.00922,236000,2355.2525,13732.5548,62182.2562,-515143.6613,-436873.5978,-452961.4051
1,0.00922,237000,2374.3185,13699.8129,61871.358,-514968.681,-437023.19159999996,-453097.323
1,0.00922,238000,2349.71,13738.8076,62224.8395,-515803.4619,-437490.1048,-453578.6224
1,0.00922,239000,2333.0404,13740.6356,62738.3419,-516371.6606,-437559.64269999997,-453633.3187
1,0.00922,240000,2336.3999,13610.856,61956.7867,-515372.6138,-437468.5712,-453415.8271
1,0.00922,241000,2350.6679,13644.5182,62090.661,-514585.4601,-436499.613,-452494.7991
1,0.00922,242000,2381.9982,13673.1349,62141.098,-515511.8725,-437315.64139999996,-453370.7745
1,0.00922,243000,2361.3101,13670.2113,61950.6874,-515319.9344,-437337.7256,-453369.24700000003
1,0.00922,244000,2385.1607,13704.4536,61960.1828,-515194.401,-437144.6039,-453234.2182
1,0.00922,245000,2383.6154,13858.5047,62120.0711,-515036.9844,-436674.7932,-452916.9133
1,0.00922,246000,2373.0449,13749.2392,61946.4008,-514575.6663,-436506.9814,-452629.2655
1,0.00922,247000,2412.6821,13810.3554,62152.6221,-515861.6469,-437485.9873,-453709.0248
1,0.00922,248000,2365.6883,13752.4865,62165.9073,-515316.8029,-437032.7208,-453150.8956
1,0.00922,249000,2381.7512,13784.4541,62239.3742,-515265.4251,-436859.8456,-453026.0509
1,0.00922,250000,2361.6872,13748.3763,62453.7923,-515733.708,-437169.85219999996,-453279.9157
1,0.00922,251000,2365.4921,13659.0283,62097.6511,-515613.4394,-437491.2679,-453515.78829999996
1,0.00922,252000,2379.7501,13814.5515,61964.5176,-515904.6799,-437745.86069999996,-453940.16229999997
1,0.00922,253000,2352.3877,13787.0397,62169.7718,-516149.2789,-437840.0797,-453979.5071
1,0.00922,254000,2338.2589,13726.5621,61752.0371,-515124.1941,-437307.336,-453372.157
1,0.00922,255000,2364.5711,13754.0451,61912.8519,-514947.9237,-436916.4556,-453035.0718
1,0.00922,256000,2353.4763,13789.2096,62459.2895,-516203.9277,-437601.9523,-453744.6382
1,0.00922,257000,2368.3587,13725.0613,62120.0342,-515849.5296,-437636.0754,-453729.4954
1,0.00922,258000,2371.3646,13727.2715,61662.7365,-515356.5215,-437595.1489,-453693.785
1,0.00922,259000,2322.8986,13623.1544,62196.7549,-515754.121,-437611.31309999997,-453557.3661
1,0.00922,260000,2353.7368,13717.0108,62294.525,-515857.1619,-437491.88930000004,-453562.6369
1,0.00922,261000,2376.9896,13820.4907,61555.7878,-514989.4657,-437236.1976,-453433.6779
1,0.00922,262000,2361.8394,13752.3258,62333.7601,-516184.0518,-437736.1265,-453850.2917
1,0.00922,263000,2337.6508,13669.397,62384.378,-515701.7844,-437310.35860000004,-453317.4064
1,0.00922,264000,2347.5413,13824.2426,62286.4934,-516207.9151,-437749.63779999997,-453921.4217
1,0.00922,265000,2361.7084,13738.4813,61964.6779,-515019.5492,-436954.6816,-453054.8713
1,0.00922,266000,2364.0146,13742.4571,62163.5126,-515899.8571,-437629.8728,-453736.3445
1,0.00922,267000,2365.5842,13689.5432,62026.4705,-515461.2395,-437379.64160000003,-453434.76900000003
1,0.00922,268000,2372.4926,13753.1981,62263.4815,-515693.2405,-437304.06830000004,-453429.759
1,0.00922,269000,2381.4914,13638.2676,61534.6332,-514515.5901,-436961.19789999997,-452980.9569
1,0.00922,270000,2359.67,13731.5114,61809.3113,-515552.3931,-437651.9004,-453743.0818
1,0.00922,271000,2397.6575,13700.3225,62392.5527,-515652.0793,-437161.5466,-453259.5266
1,0.00922,272000,2354.8917,13640.6316,62370.7825,-515735.585,-437369.2792,-453364.8025
1,0.00922,273000,2305.0505,13620.8404,61762.1853,-515300.3517,-437612.2755,-453538.1664
1,0.00922,274000,2357.4027,13723.2572,61636.498,-514968.4626,-437251.30470000004,-453331.9646
1,0.00922,275000,2337.4141,13671.2979,62254.3908,-515797.2263,-437534.1235,-453542.8355
1,0.00922,276000,2327.958,13700.7376,62819.4702,-516613.1455,-437764.97969999997,-453793.6753
1,0.00922,277000,2375.1671,13760.0574,61866.9467,-515024.0966,-437021.9254,-453157.14989999996
1,0.00922,278000,2323.4493,13697.4913,62097.8411,-515440.6753,-437321.8936,-453342.8342
1,0.00922,279000,2351.4415,13692.2965,62177.4281,-515605.3578,-437384.19169999997,-453427.9297
1,0.00922,280000,2326.8214,13707.405,61875.2654,-515546.3551,-437636.86329999997,-453671.0897
1,0.00922,281000,2369.2528,13753.8438,62062.5428,-515399.0546,-437213.4152,-453336.5118
1,0.00922,282000,2355.6945,13887.216,62158.9463,-515387.0382,-436985.1814,-453228.0919
