window,lambda,step,nb14,eel14,vdwaals,eelec,case1,case2
1,0.00922,108000,2373.9963,14276.2607,62023.6441,-516889.3864,-438215.4853,-454865.74230000004
1,0.00922,109000,2394.5682,14263.2356,62085.082,-516974.7222,-438231.83640000003,-454889.6402
1,0.00922,110000,2407.7659,14384.9437,61534.529,-516049.5669,-437722.3283,-454515.0379
1,0.00922,111000,2435.9396,14253.2994,61750.8236,-516372.0881,-437932.0255,-454621.2645
1,0.00922,112000,2344.4607,14267.5786,62081.6628,-516800.9193,-438107.2172,-454719.2565
1,0.00922,113000,2395.8102,14256.3736,62191.0438,-516406.9919,-437563.76430000004,-454215.94810000004
1,0.00922,114000,2370.8336,14261.7731,62106.5816,-516295.9265,-437556.7382,-454189.3449
1,0.00922,115000,2351.7688,14253.1923,61799.0281,-515914.7053,-437510.71609999996,-454115.6772
1,0.00922,116000,2368.0722,14170.9016,61550.5613,-515840.9532,-437751.4181,-454290.3919
1,0.00922,117000,2420.2111,14252.9445,61772.2774,-515293.901,-436848.468,-453521.6236
1,0.00922,118000,2379.1308,14327.0617,61980.7468,-516188.5814,-437501.64210000006,-454207.8346
1,0.00922,119000,2383.7761,14370.7137,62311.8092,-516797.3949,-437731.0959,-454485.5857
1,0.00922,120000,2407.6109,14343.4429,62108.803,-516178.5333,-437318.6765,-454069.7303
1,0.00922,121000,2368.2479,14262.8474,62533.9932,-516889.8796,-437724.7911,-454355.88639999996
1,0.00922,122000,2407.4629,14313.4632,61575.4256,-516368.9034,-438072.5517,-454793.4778
1,0.00922,123000,2363.0477,14091.4509,61821.9694,-516284.4318,-438007.9638,-454462.4624
1,0.00922,124000,2339.5425,14251.8537,61693.5154,-516081.6199,-437796.7083,-454388.1045
1,0.00922,125000,2389.7824,14227.8595,62496.1968,-516973.0822,-437859.2435,-454476.8854
1,0.00922,126000,2372.5578,14368.0725,62346.3618,-517465.1097,-438378.1176,-455118.74789999996
1,0.00922,127000,2372.0611,14248.6425,61694.3339,-516213.7467,-437898.70920000004,-454519.41280000005
1,0.00922,128000,2406.2271,14226.9376,61828.8413,-516993.9427,-438531.9367,-455165.10140000004
1,0.00922,129000,2382.9341,14330.9046,61891.9701,-516514.6291,-437908.8203,-454622.65900000004
1,0.00922,130000,2373.8102,14189.6746,61751.8215,-515801.667,-437486.3607,-454049.8455
1,0.00922,131000,2412.8092,14232.3591,62166.4176,-516976.964,-438165.3781,-454810.5464
1,0.00922,132000,2364.4191,14175.0252,61805.6034,-516829.4236,-438484.3759,-455023.82019999996
1,0.00922,133000,2383.0626,14180.6768,61551.6554,-516340.9974,-438225.6026,-454789.342
1,0.00922,134000,2387.9241,14179.4725,61680.5544,-516664.8374,-438416.8864,-454984.283
1,0.00922,135000,2373.772,14243.7024,62287.6367,-517051.4131,-438146.302,-454763.7764
1,0.00922,136000,2354.4051,14161.5466,61671.6947,-516243.1005,-438055.4541,-454571.4058
1,0.00922,137000,2347.8804,14210.8947,61301.1772,-515613.7265,-437753.7742,-454312.5493
1,0.00922,138000,2404.514,14249.2674,61048.7796,-515069.3991,-437366.8381,-454020.6195
1,0.00922,139000,2378.1392,14231.5657,62178.3976,-517362.8119,-438574.7094,-455184.41429999995
1,0.00922,140000,2371.7452,14260.6926,62367.6377,-517765.5173,-438765.44180000003,-455397.8796
1,0.00922,141000,2353.4159,14281.172,61772.4095,-516103.7489,-437696.7515,-454331.3394
1,0.00922,142000,2374.1687,14298.2453,61909.8811,-516684.8738,-438102.5787,-454774.9927
1,0.00922,143000,2394.5754,14246.8821,61474.559,-516234.9091,-438118.8926,-454760.3501
1,0.00922,144000,2389.1942,14302.485,61269.5685,-515395.9099,-437434.6622,-454126.34140000003
1,0.00922,145000,2393.8051,14176.6762,61307.4124,-515895.3066,-438017.4129,-454587.8942
1,0.00922,146000,2385.7081,14239.5572,62133.631,-516523.4118,-437764.5155,-454389.7808
1,0.00922,147000,2384.2557,14306.0438,61850.0546,-515970.7355,-437430.3814,-454120.68090000004
1,0.00922,148000,2413.339,14329.8403,62281.3239,-516859.594,-437835.0908,-454578.27009999997
1,0.00922,149000,2387.965,14249.7185,61676.5232,-515377.3891,-437063.18239999993,-453700.8659
1,0.00922,150000,2377.3355,14233.1408,62291.1779,-517053.5615,-438151.9073,-454762.3836
1,0.00922,151000,2399.921,14315.2597,61580.513,-516331.492,-438035.7983,-454750.97900000005
1,0.00922,152000,2412.382,14203.5211,62071.5989,-516525.5822,-437838.0802,-454453.9833
1,0.00922,153000,2348.8956,14188.1399,61770.9356,-515467.2967,-437159.3256,-453696.3611
1,0.00922,154000,2388.4594,14206.9263,61778.1371,-515353.9642,-436980.4414,-453575.8271
1,0.00922,155000,2404.58,14288.3432,61764.7101,-515964.542,-437506.9087,-454199.8319
1,0.00922,156000,2385.674,14230.4749,62040.6391,-516190.5858,-437533.7978,-454149.9467
1,0.00922,157000,2355.746,14267.1211,62425.3915,-516905.5719,-437857.3133,-454480.18039999995
1,0.00922,158000,2378.6659,14184.3564,62155.3935,-516572.7623,-437854.3465,-454417.3688
1,0.00922,159000,2372.6872,14314.1544,61689.4315,-516178.0951,-437801.822,-454488.66359999997
1,0.00922,160000,2391.1767,14275.8408,61732.3402,-516166.5091,-437767.15140000003,-454434.16890000005
1,0.00922,161000,2397.1847,14254.1418,62439.0814,-517158.1252,-438067.7173,-454719.0438
1,0.00922,162000,2336.0133,14153.846,62060.4188,-516431.0712,-437880.7931,-454370.6524
1,0.00922,163000,2384.4387,14247.9107,61914.4155,-516755.8853,-438209.1204,-454841.4698
1,0.00922,164000,2398.9425,14292.4564,62428.402,-517155.4697,-438035.6688,-454727.0677
1,0.00922,165000,2386.1138,14228.0624,62327.7375,-516886.3939,-437944.4802,-454558.65640000004
1,0.00922,166000,2365.3753,14281.4857,62002.7982,-516396.2791,-437746.6199,-454393.48089999997
1,0.00922,167000,2377.9414,14289.5733,62285.1158,-517267.5202,-438314.88970000006,-454982.4044
1,0.00922,168000,2411.316,14323.8605,61856.0158,-515369.0484,-436777.85610000003,-453513.03260000004
1,0.00922,169000,2390.8219,14226.7988,62002.7064,-516271.9023,-437651.5752,-454269.1959
1,0.00922,170000,2360.0146,14260.275,61775.2193,-516830.3101,-438434.8012,-455055.0908
1,0.00922,171000,2382.9372,14272.6648,61472.0825,-515891.2632,-437763.57869999995,-454419.18069999997
1,0.00922,172000,2367.1714,14332.6173,61970.8218,-515865.8619,-437195.2514,-453895.04010000004
1,0.00922,173000,2381.6837,14275.0518,61746.0841,-516367.1976,-437964.378,-454621.11350000004
1,0.00922,174000,2412.284,14249.6192,61599.4676,-516422.0821,-438160.71129999997,-454822.6145
1,0.00922,175000,2385.3053,14223.3047,61586.131,-516145.8054,-437951.06440000003,-454559.6744
1,0.00922,176000,2380.7368,14220.3125,61570.2249,-516145.6574,-437974.38320000004,-454575.4325
1,0.00922,177000,2379.1759,14343.6127,62320.2217,-517567.1987,-438524.1884,-455246.977
1,0.00922,178000,2385.4105,14173.9886,62746.6157,-517793.0585,-438487.0437,-455046.44279999996
1,0.00922,179000,2351.8713,14320.5031,61473.0408,-516190.6816,-438045.2664,-454717.6408
1,0.00922,180000,2388.3302,14361.0441,61688.9532,-516167.8208,-437729.4933,-454478.8676
1,0.00922,181000,2429.087,14337.2292,61638.4102,-516386.2745,-437981.5481,-454747.8643
1,0.00922,182000,2377.4862,14360.3509,61684.7988,-516065.769,-437643.1331,-454380.9702
1,0.00922,183000,2365.7218,14208.5013,62228.1404,-516795.653,-437993.2895,-454567.5126
1,0.00922,184000,2397.0092,14308.5232,61800.0075,-516075.6993,-437570.1594,-454275.6918
1,0.00922,185000,2400.6269,14249.8217,61994.0942,-516227.7137,-437583.1709,-454233.61950000003
1,0.00922,186000,2401.0319,14245.4752,61741.1232,-516204.4214,-437816.7911,-454463.29819999996
1,0.00922,187000,2386.3598,14280.7114,62006.4508,-516176.0725,-437502.5505,-454169.6217
1,0.00922,188000,2374.7814,14292.64,61867.8598,-516455.8474,-437920.5662,-454587.98760000005
1,0.00922,189000,2398.6701,14249.8183,61500.4207,-516427.021,-438278.1119,-454926.6003
1,0.00922,190000,2398.4046,14265.9647,61609.6447,-516225.0824,-437951.0684,-454615.4377
1,0.00922,191000,2389.52,14254.9697,61523.586,-515453.3236,-437285.2479,-453929.7376
1,0.00922,192000,2394.4693,14267.6786,61912.3525,-516220.297,-437645.7966,-454307.94450000004
1,0.00922,193000,2383.6555,14277.203,62237.3368,-516852.7371,-437954.5418,-454615.40030000004
1,0.00922,194000,2400.0396,14233.7534,61018.9526,-514908.6925,-437255.9469,-453889.7399
1,0.00922,195000,2365.4838,14236.0943,61879.9579,-515636.2344,-437154.6984,-453756.27650000004
1,0.00922,196000,2324.7788,14305.1316,62690.1485,-517847.2816,-438527.2227,-455157.1331
1,0.00922,197000,2367.1443,14292.5552,61722.4566,-515858.6504,-437476.4943,-454136.1938
1,0.00922,198000,2395.6392,14257.7234,61825.8501,-516338.4509,-437859.2382,-454512.6008
1,0.00922,199000,2356.1599,14363.7168,62051.6164,-516808.9176,-438037.42449999996,-454757.3012
1,0.00922,200000,2378.7529,14271.1746,62072.9996,-516677.2134,-437954.28630000004,-454604.2138
1,0.00922,201000,2399.3222,14334.9979,61729.5097,-516005.7695,-437541.9397,-454276.2598
1,0.00922,202000,2387.4744,14188.9215,62058.3579,-515907.864,-437273.1102,-453849.5061
1,0.00922,203000,2378.1822,14274.5523,62101.0925,-516603.4799,-437849.6529,-454502.3874
1,0.00922,204000,2382.4688,14308.4986,62149.4359,-516235.047,-437394.6437,-454085.61110000004
1,0.00922,205000,2393.8787,14313.3023,62258.6396,-516902.8264,-437937.00580000004,-454644.1868
1,0.00922,206000,2397.9237,14291.92,61648.5264,-516077.6146,-437739.2445,-454429.0882
1,0.00922,207000,2363.6919,14362.6344,61567.1847,-516130.1501,-437836.63910000003,-454562.96540000004
1,0.00922,208000,2378.5362,14216.8533,61926.5454,-516542.769,-438020.8341,-454616.22359999997
1,0.00922,209000,2365.9873,14187.3283,61974.0163,-516320.1174,-437792.7855,-454346.10109999997
1,0.00922,210000,2383.9212,14316.9171,61289.8644,-515748.5061,-437757.8034,-454458.6417
1,0.00922,211000,2393.5761,14340.3096,61590.0388,-516423.8097,-438099.8852,-454833.7709
1,0.00922,212000,2415.3826,14304.8594,61862.8033,-516345.9305,-437762.8852,-454483.1272
1,0.00922,213000,2366.7981,14272.7028,61185.2622,-515637.3074,-437812.5443,-454452.0452
1,0.00922,214000,2405.3512,14224.7911,62101.7435,-516659.1562,-437927.27040000004,-454557.41270000004
1,0.00922,215000,2399.5544,14326.1265,61458.5253,-515545.3278,-437361.1216,-454086.80250000005
1,0.00922,216000,2355.8902,14190.4875,61391.9558,-515945.3504,-438007.0169,-454553.3946
1,0.00922,217000,2391.4304,14326.4244,61738.0873,-515981.8278,-437525.88570000004,-454243.7405
1,0.00922,218000,2408.9672,14235.5964,62026.0478,-516485.8479,-437815.2365,-454459.8001
1,0.00922,219000,2399.4278,14261.8303,61880.3971,-516021.5511,-437479.8959,-454141.154
1,0.00922,220000,2365.8296,14178.5227,61524.7352,-516245.2079,-438176.1204,-454720.4727
1,0.00922,221000,2379.4284,14247.674,62431.2329,-517265.5347,-438207.19940000004,-454834.3018
1,0.00922,222000,2346.8133,14255.8034,62035.8781,-516614.5839,-437976.08910000004,-454578.7058
1,0.00922,223000,2387.0588,14280.7017,62061.8795,-516598.3846,-437868.7446,-454536.5051
1,0.00922,224000,2384.2154,14368.2188,62150.3364,-516766.0042,-437863.23360000004,-454615.66780000005
1,0.00922,225000,2379.1784,14245.5615,61884.1958,-516272.4701,-437763.5344,-454388.2743
1,0.00922,226000,2399.9579,14308.5045,62412.9795,-517139.4125,-438017.9706,-454726.43299999996
1,0.00922,227000,2382.7271,14335.5482,61959.3402,-516571.7423,-437894.12679999997,-454612.4021
1,0.00922,228000,2373.1823,14278.7597,61931.7713,-516623.9297,-438040.2164,-454692.15839999996
1,0.00922,229000,2371.5414,14320.4742,61557.7965,-515689.0686,-437439.2565,-454131.2721
1,0.00922,230000,2339.4616,14267.219,62034.286,-516656.3166,-438015.35000000003,-454622.0306
1,0.00922,231000,2377.6791,14307.4999,62296.3828,-517511.1335,-438529.5717,-455214.7507
1,0.00922,232000,2408.9269,14321.7162,61937.5113,-516408.5398,-437740.3854,-454471.0285
1,0.00922,233000,2366.2709,14316.284,61824.4262,-516422.8553,-437915.87419999996,-454598.4291
1,0.00922,234000,2411.1975,14316.1782,61743.2186,-515768.3312,-437297.7369,-454025.1126
1,0.00922,235000,2392.8542,14275.8244,61933.4244,-516706.2761,-438104.1731,-454772.8517
1,0.00922,236000,2415.3089,14320.6614,62177.7632,-517046.9875,-438133.25399999996,-454869.2243
1,0.00922,237000,2367.5435,14210.8855,62050.0327,-516035.0274,-437406.56570000004,-453984.99470000004
1,0.00922,238000,2429.5618,14303.1519,61551.6621,-516040.4765,-437756.10069999995,-454488.8144
1,0.00922,239000,2409.6574,14257.2384,62030.4615,-516550.4352,-437853.07790000003,-454519.97370000003
1,0.00922,240000,2381.5884,14371.7332,62061.3391,-516460.7679,-437646.10719999997,-454399.4288
1,0.00922,241000,2369.8608,14242.372,62444.8117,-517369.0539,-438312.0094,-454924.2422
1,0.00922,242000,2392.0842,14244.6187,61185.0139,-515668.3429,-437846.6261,-454483.32899999997
1,0.00922,243000,2395.0991,14380.8494,62730.867,-517875.5132,-438368.6977,-455144.64619999996
1,0.00922,244000,2405.2425,14342.5797,61818.2565,-516320.8867,-437754.80799999996,-454502.63019999996
1,0.00922,245000,2384.9939,14338.8057,61695.4192,-515691.3659,-437272.14709999994,-453995.9467
1,0.00922,246000,2367.6227,14345.6699,61906.0683,-516198.5592,-437579.19830000005,-454292.49090000003
1,0.00922,247000,2402.2427,14190.7015,62082.4481,-516246.2199,-437570.8276,-454163.77180000005
1,0.00922,248000,2367.3047,14279.5262,61514.2447,-515296.6219,-437135.54630000005,-453782.37720000005
1,0.00922,249000,2403.1964,14336.0733,62141.3362,-516711.2452,-437830.63930000004,-454569.909
1,0.00922,250000,2405.6186,14277.6792,61608.3288,-515915.4644,-437623.8378,-454307.1356
1,0.00922,251000,2387.2043,14244.4069,62054.7126,-516463.682,-437777.35819999996,-454408.96939999994
1,0.00922,252000,2360.2732,14184.4196,61531.3058,-515857.9491,-437781.95050000004,-454326.6433
1,0.00922,253000,2379.3191,14374.1278,61912.1809,-516560.4968,-437894.869,-454648.31590000005
1,0.00922,254000,2391.5772,14251.6441,62055.0923,-516967.8448,-438269.5312,-454912.7525
1,0.00922,255000,2398.0605,14227.5005,61794.7329,-516179.1544,-437758.8605,-454384.4215
1,0.00922,256000,2385.2849,14371.5249,61634.3818,-516037.4088,-437646.21719999996,-454403.027
1,0.00922,257000,2368.6708,14267.6001,61692.0653,-515813.6951,-437485.3589,-454121.6298
1,0.00922,258000,2379.3903,14210.1493,61847.6054,-516352.5626,-437915.4176,-454504.9572
1,0.00922,259000,2385.1175,14259.1105,61950.3454,-516507.8419,-437913.2685,-454557.4965
1,0.00922,260000,2365.4043,14209.0814,62037.1403,-516492.4325,-437880.8065,-454455.2922
1,0.00922,261000,2393.1612,14343.8612,62318.6221,-516860.3193,-437804.6748,-454541.6972
1,0.00922,262000,2408.4391,14362.2571,61965.2808,-517087.5325,-438351.55549999996,-455122.25169999996
1,0.00922,263000,2365.132,14269.5308,62075.5195,-516114.0904,-437403.9081,-454038.5709
1,0.00922,264000,2381.5749,14355.6475,61948.3195,-516498.5288,-437812.98689999996,-454550.2093
1,0.00922,265000,2408.5164,14380.4657,62184.7388,-516690.9696,-437717.2487,-454506.2308
1,0.00922,266000,2367.2275,14292.6933,61885.8282,-516232.9821,-437687.2331,-454347.15390000003
1,0.00922,267000,2374.3617,14258.064,61366.3497,-515129.601,-437130.82560000004,-453763.2513
1,0.00922,268000,2372.4214,14203.9559,62146.2606,-517180.6919,-438458.054,-455034.4313
1,0.00922,269000,2400.2024,14223.5831,61537.7932,-515928.2948,-437766.71609999996,-454390.50159999996
1,0.00922,270000,2377.7513,14229.6605,61980.2523,-516549.8986,-437962.2345,-454569.6463
1,0.00922,271000,2370.2955,14335.4313,62112.0847,-516762.1153,-437944.3038,-454650.0306
1,0.00922,272000,2399.0744,14293.5453,61938.2042,-516860.4106,-438229.5867,-454922.2064
1,0.00922,273000,2360.4026,14263.2839,62203.7733,-515858.8757,-437031.41589999996,-453655.1024
1,0.00922,274000,2399.2222,14229.6677,61782.846,-516454.2244,-438042.4885,-454671.3784
1,0.00922,275000,2398.1706,14274.1814,61754.898,-515451.3837,-437024.1337,-453696.4857
1,0.00922,276000,2391.2973,14291.8796,62013.381,-515906.0309,-437209.473,-453892.6499
1,0.00922,277000,2370.7246,14284.4082,61586.151,-515636.4125,-437395.1287,-454050.26149999996
1,0.00922,278000,2409.9942,14364.0242,61708.9136,-515584.8376,-437101.90560000006,-453875.924
1,0.00922,279000,2393.7,14281.8071,62033.8493,-516566.7657,-437857.4093,-454532.9164
1,0.00922,280000,2410.8874,14214.4962,62149.0748,-517091.7098,-438317.2514,-454942.635
1,0.00922,281000,2387.809,14272.271,62281.2816,-517327.9772,-438386.6156,-455046.69560000004
